Date,Item/Description,Amount,Mode,Remarks,Monthss,Paid/Unpaid,Paid By,Payment Date,Category,ID,Adv Check,PnL Category,PnL Type,Check,,,,,,,,Check
21/08/2025,Dairy,1080,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3335,,COGS - Dairy,Expense,0,,,,,,,,TRUE
21/08/2025,Grocery,110,Cash,Noodles,08-2025,Paid,Shakil,21/08/2025,Inventory,3336,,COGS - Grocery,Expense,0,,,,,,,,TRUE
21/08/2025,Water Tanker,700,Cash,Tanker,08-2025,Paid,Shakil,21/08/2025,Maintenance,3337,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
21/08/2025,Water Tanker,300,Bank,Tanker,08-2025,Paid,Shakil,21/08/2025,Maintenance,3338,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
21/08/2025,Petrol,300,Bank,Petrol,08-2025,Paid,Shakil,21/08/2025,Bike Maintance,3339,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
21/08/2025,Kinners,15,Cash,Kinner,08-2025,Paid,Shakil,21/08/2025,Maintance,3340,,OpEx - Misc,Expense,0,,,,,,,,TRUE
21/08/2025,Maintenance,11800,Bank,Petpooja Renual,08-2025,Paid,Shakil,21/08/2025,Maintance,3341,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
21/08/2025,Bakery,180,Cash,Pitabread,08-2025,Paid,Shakil,21/08/2025,Grocery,3342,,COGS - Grocery,Expense,0,,,,,,,,TRUE
21/08/2025,Advance,349,Bank,Irman,08-2025,Paid,Shakil,21/08/2025,Salary,3343,,OpEx - Labor,Expense,0,,,,,,,,TRUE
21/08/2025,Dairy,28,Cash,Milk,08-2025,Paid,Shakil,21/08/2025,Inventory,3344,,COGS - Dairy,Expense,0,,,,,,,,TRUE
21/08/2025,Vegetables,25,Cash,Mint,08-2025,Paid,Shakil,21/08/2025,Inventory,3345,,COGS - Veg,Expense,0,,,,,,,,TRUE
21/08/2025,Dairy,30,Cash,Milk,08-2025,Paid,Shakil,21/08/2025,Inventory,3346,,COGS - Dairy,Expense,0,,,,,,,,TRUE
21/08/2025,Maintenance,700,Bank,Sajid Noori,08-2025,Paid,Shakil,21/08/2025,Maintance,3347,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
21/08/2025,Sales,2355,Cash,Petpooja,08-2025,,,,Sales,3348,,Revenue,Income,0,,,,,,,,TRUE
21/08/2025,Sales,12001,Wallet,Petpooja,08-2025,,,,Sales,3349,,Revenue,Income,0,,,,,,,,TRUE
21/08/2025,Sales,1755,Online Sale,Petpooja,08-2025,,,,Sales,3350,,Revenue,Income,0,,,,,,,,TRUE
22/08/2025,Chicken,1181,Bank,Golden Chicken,08-2025,Paid,Bank,,Inventory,3351,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
22/08/2025,Dairy,526,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3352,,COGS - Dairy,Expense,0,,,,,,,,TRUE
22/08/2025,Vegetables,135,Bank,Bhaji mandi,08-2025,Unpaid,,,Inventory,3353,,COGS - Veg,Expense,0,,,,,,,,TRUE
22/08/2025,Charcoal,1800,Bank,gyanshewri,08-2025,Unpaid,,,Inventory,3354,,COGS - Fuel,Expense,0,,,,,,,,TRUE
22/08/2025,Bakery,210,Bank_Cash,Pitabread,08-2025,Paid,,,Grocery,3355,,COGS - Grocery,Expense,0,,,,,,,,TRUE
22/08/2025,Kinners,30,Cash,Kinnars,08-2025,Paid,,,Maintance,3356,,OpEx - Misc,Expense,0,,,,,,,,TRUE
22/08/2025,Grocery,120,Cash,Cornflower,08-2025,Paid,,,Inventory,3357,,COGS - Grocery,Expense,0,,,,,,,,TRUE
22/08/2025,Grocery,330,Bank_Cash,Soya Chaap,08-2025,Paid,,,Inventory,3358,,COGS - Grocery,Expense,0,,,,,,,,TRUE
22/08/2025,Grocery,4073,Bank,kebab masala,08-2025,Unpaid,,,Inventory,3359,,COGS - Grocery,Expense,0,,,,,,,,TRUE
22/08/2025,Mutton,400,Bank_Cash,Paya,08-2025,Paid,,,Inventory,3360,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
23/08/2025,Restaurant New Inventory,950,Bank_Cash,Chaddar and takiya,08-2025,Paid,,,New Inventory,3361,,OpEx - CapEx,Expense,0,,,,,,,,TRUE
23/08/2025,Chicken,6080,Bank,Golden Chicken,08-2025,Paid,Bank,,Inventory,3362,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
23/08/2025,Dairy,2052,Bank,Adarsh Dairy,08-2025,Paid,,,Inventory,3363,,COGS - Dairy,Expense,0,,,,,,,,TRUE
23/08/2025,Bakery,175,Bank_Cash,Pitabread,08-2025,Paid,,,Grocery,3364,,COGS - Grocery,Expense,0,,,,,,,,TRUE
23/08/2025,Grocery,110,Bank_Cash,Noodles,08-2025,Paid,,,Inventory,3365,,COGS - Grocery,Expense,0,,,,,,,,TRUE
23/08/2025,Electric Work,220,Bank_Cash,Laitter,08-2025,Paid,,,Maintance,3366,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
23/08/2025,Beverages,585,Bank_Cash,Softdrink,08-2025,Paid,,,Grocery,3367,,COGS - Grocery,Expense,0,,,,,,,,TRUE
23/08/2025,Mutton,2200,Bank,Mutton and keema,08-2025,Paid,Shakil,,Inventory,3368,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
23/08/2025,Grocery,80,Bank_Cash,Taar ghasni,08-2025,Paid,Shakil,,Inventory,3369,,COGS - Grocery,Expense,0,,,,,,,,TRUE
23/08/2025,Counter Cash,20,Cash,Customer Return ,08-2025,Paid,Naseem,,Excess Amount Return,3370,,Excess Amount Return,Expense,0,,,,,,,,TRUE
23/08/2025,Kinners,20,Cash,Kinnars,08-2025,Paid,Naseem,,Maintance,3371,,OpEx - Misc,Expense,0,,,,,,,,TRUE
23/08/2025,Vegetables,920,Cash,mandi,08-2025,Paid,Naseem,,Inventory,3372,,COGS - Veg,Expense,0,,,,,,,,TRUE
22/08/2025,Sales,3160,Cash,Petpooja,08-2025,,,,Sales,3373,,Revenue,Income,0,,,,,,,,TRUE
22/08/2025,Sales,1570,Card,Petpooja,08-2025,,,,Sales,3374,,Revenue,Income,0,,,,,,,,TRUE
22/08/2025,Sales,1449,UPI,Petpooja,08-2025,,,,Sales,3375,,Revenue,Income,0,,,,,,,,TRUE
22/08/2025,Sales,17226,Wallet,Petpooja,08-2025,,,,Sales,3376,,Revenue,Income,0,,,,,,,,TRUE
22/08/2025,Sales,2431,Online Sale,Petpooja,08-2025,,,,Sales,3377,,Revenue,Income,0,,,,,,,,TRUE
23/08/2025,Sales,5603,Cash,Petpooja,08-2025,,,,Sales,3378,,Revenue,Income,0,,,,,,,,TRUE
23/08/2025,Sales,945,UPI,Petpooja,08-2025,,,,Sales,3379,,Revenue,Income,0,,,,,,,,TRUE
23/08/2025,Sales,23279,Wallet,Petpooja,08-2025,,,,Sales,3380,,Revenue,Income,0,,,,,,,,TRUE
23/08/2025,Sales,1561,Online Sale,Petpooja,08-2025,,,,Sales,3381,,Revenue,Income,0,,,,,,,,TRUE
23/08/2025,Vegetables,600,Cash,Tomato,08-2025,,,,Inventory,3382,,COGS - Veg,Expense,0,,,,,,,,TRUE
23/08/2025,Vegetables,920,Cash,Vegitable,08-2025,,,,Inventory,3383,,COGS - Veg,Expense,0,,,,,,,,TRUE
24/08/2025,Chicken,3802,Bank,Golden Chicken,08-2025,Paid,Bank,,Inventory,3384,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
24/08/2025,egg,324,Bank_Cash,Mulani ,08-2025,Unpaid,,,Grocery,3385,,COGS - Grocery,Expense,0,,,,,,,,TRUE
24/08/2025,Dairy,350,Bank,Paratha ,08-2025,Unpaid,,,Inventory,3386,,COGS - Dairy,Expense,0,,,,,,,,TRUE
24/08/2025,Counter Cash,50,Cash,Customer Return ,08-2025,Paid,,,Excess Amount Return,3387,,Excess Amount Return,Expense,0,,,,,,,,TRUE
24/08/2025,Bakery,175,Bank_Cash,Pitabread,08-2025,Paid,,,Grocery,3388,,COGS - Grocery,Expense,0,,,,,,,,TRUE
24/08/2025,Advance,250,Cash,Sajid Noori,08-2025,Paid,Shakil,24/08/2025,Salary,3389,,OpEx - Labor,Expense,0,,,,,,,,TRUE
24/08/2025,Momos,210,Bank_Cash,Momos,08-2025,Paid,,,Inventory,3390,,COGS - Inventory,Expense,0,,,,,,,,TRUE
24/08/2025,Kinners,30,Cash,Kinnars,08-2025,Paid,,,Maintance,3391,,OpEx - Misc,Expense,0,,,,,,,,TRUE
24/08/2025,Vegetables,30,Cash,mint,08-2025,Paid,,,Inventory,3392,,COGS - Veg,Expense,0,,,,,,,,TRUE
24/08/2025,Vegetables,240,Bank_Cash,mandi,08-2025,Paid,,,Inventory,3393,,COGS - Veg,Expense,0,,,,,,,,TRUE
24/08/2025,Sales,2560,Cash,Petpooja,08-2025,,,,Sales,3394,,Revenue,Income,0,,,,,,,,TRUE
24/08/2025,Sales,2172,Online Sale,Petpooja,08-2025,,,,Sales,3395,,Revenue,Income,0,,,,,,,,TRUE
24/08/2025,Sales,970,Zomato Pay,Petpooja,08-2025,,,,Sales,3396,,Revenue,Income,0,,,,,,,,TRUE
24/08/2025,Sales,25600,Wallet,perpooja,08-2025,,,,Sales,3397,,Revenue,Income,0,,,,,,,,TRUE
24/08/2025,Sales,665,Card,Petpooja,08-2025,,,,Sales,3398,,Revenue,Income,0,,,,,,,,TRUE
24/08/2025,tea,30,Bank_Cash,Staff tea,08-2025,Paid,,,Staff Expenses,3399,,OpEx - Labor,Expense,0,,,,,,,,TRUE
24/08/2025,Sales,990,UPI,Petpooja,08-2025,,,,Sales,3400,,Revenue,Income,0,,,,,,,,TRUE
24/08/2025,Advance,1000,Cash,Ibrar,08-2025,Paid,Shakil,24/08/2025,Salary,3401,,OpEx - Labor,Expense,0,,,,,,,,TRUE
25/08/2025,Chicken,2472,Bank,Golden Chicken,08-2025,Paid,Bank,06/09/2025,Inventory,3402,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
25/08/2025,Charcoal,900,Bank,gyanshewri,08-2025,Paid,,,Inventory,3403,,COGS - Fuel,Expense,0,,,,,,,,TRUE
25/08/2025,Egg,490,Bank,Mulani,08-2025,Paid,,,Grocery,3404,,COGS - Grocery,Expense,0,,,,,,,,TRUE
25/08/2025,Mutton,1600,Bank,A1Mutton,08-2025,Paid,,,Inventory,3405,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
25/08/2025,Kinners,20,Cash,Kinnars,08-2025,Paid,,,Maintance,3406,,OpEx - Misc,Expense,0,,,,,,,,TRUE
25/08/2025,Dairy,1165,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3407,,COGS - Dairy,Expense,0,,,,,,,,TRUE
25/08/2025,Grocery,175,Bank_Cash,175,08-2025,Paid,,,Inventory,3408,,COGS - Grocery,Expense,0,,,,,,,,TRUE
25/08/2025,Petrol,300,Bank_Cash,Petrol,08-2025,Paid,,,Bike Maintance,3409,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
25/08/2025,Civil Work,310,Bank_Cash,Board reparing,08-2025,Paid,,,Maintance,3410,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
25/08/2025,Sales,2913,Cash,Petpooja,08-2025,,,,Sales,3411,,Revenue,Income,0,,,,,,,,TRUE
25/08/2025,Sales,4030,UPI,Petpooja,08-2025,,,,Sales,3412,,Revenue,Income,0,,,,,,,,TRUE
25/08/2025,Sales,7614,Wallet,Petpooja,08-2025,,,,Sales,3413,,Revenue,Income,0,,,,,,,,TRUE
25/08/2025,Sales,1492,Online Sale,Petpooja,08-2025,,,,Sales,3414,,Revenue,Income,0,,,,,,,,TRUE
25/08/2025,Grocery,120,Bank_Cash,Balaji,08-2025,Paid,,,Inventory,3415,,COGS - Grocery,Expense,0,,,,,,,,TRUE
26/08/2025,Chicken,1592,Bank,Golden Chicken,08-2025,Paid,Bank,06/09/2025,Inventory,3416,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
26/08/2025,Dairy,619,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3417,,COGS - Dairy,Expense,0,,,,,,,,TRUE
26/08/2025,Mutton,1560,Bank_Cash,A1Mutton,08-2025,Paid,Shakil,26/08/2025,Inventory,3418,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
26/08/2025,Beverages,1200,Bank_Cash,Tata water,08-2025,Paid,,26/08/2025,Grocery,3419,,COGS - Grocery,Expense,0,,,,,,,,TRUE
26/08/2025,Maintenance,100,Bank_Cash,Broobs,08-2025,Paid,,26/08/2025,Maintance,3420,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
26/08/2025,Grocery,28310,Bank,Balaji,08-2025,Unpaid,,,Inventory,3421,,COGS - Grocery,Expense,0,,,,,,,,TRUE
26/08/2025,Sales,1125,Cash,Petpooja,08-2025,,,,Sales,3422,,Revenue,Income,0,,,,,,,,TRUE
26/08/2025,Sales,330,UPI,Petpooja,08-2025,,,,Sales,3423,,Revenue,Income,0,,,,,,,,TRUE
26/08/2025,Sales,700,Zomato Pay,Petpooja,08-2025,,,,Sales,3424,,Revenue,Income,0,,,,,,,,TRUE
26/08/2025,Sales,3158,Online Sale,,08-2025,,,,Sales,3425,,Revenue,Income,0,,,,,,,,TRUE
26/08/2025,Maintenance,190,Bank_Cash,Maintance,08-2025,Paid,,,Maintance,3426,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
26/08/2025,Grocery,40,Cash,Surf,08-2025,Paid,,,Inventory,3427,,COGS - Grocery,Expense,0,,,,,,,,TRUE
26/08/2025,Sales,9094,Wallet,Petpooja,08-2025,,,,Sales,3428,,Revenue,Income,0,,,,,,,,TRUE
26/08/2025,Donation,1500,Bank_Cash,Donation,08-2025,Paid,,,Maintance,3429,,OpEx - Misc,Expense,0,,,,,,,,TRUE
27/08/2025,Chicken,2624,Bank,Golden Chicken,08-2025,Paid,Bank,06/09/2025,Inventory,3430,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
27/08/2025,Dairy,809,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3431,,COGS - Dairy,Expense,0,,,,,,,,TRUE
27/08/2025,Vegetables,279,Bank,Vegetable,08-2025,Unpaid,,,Inventory,3432,,COGS - Veg,Expense,0,,,,,,,,TRUE
27/08/2025,Grocery,165,Bank_Cash,Noodle,08-2025,Paid,,,Inventory,3433,,COGS - Grocery,Expense,0,,,,,,,,TRUE
27/08/2025,Maintenance,1290,Bank_Cash,Cement and morang,08-2025,Paid,,,Maintance,3434,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
27/08/2025,Kinners,10,Cash,,08-2025,Paid,,,Maintance,3435,,OpEx - Misc,Expense,0,,,,,,,,TRUE
27/08/2025,Vegetables,20,Cash,Kinnars,08-2025,Paid,,,Inventory,3436,,COGS - Veg,Expense,0,,,,,,,,TRUE
27/08/2025,Grocery,50,Cash,Agarbatti ,08-2025,Paid,,,Inventory,3437,,COGS - Grocery,Expense,0,,,,,,,,TRUE
27/08/2025,Sales,1310,Cash,Petpooja,08-2025,,,,Sales,3438,,Revenue,Income,0,,,,,,,,TRUE
27/08/2025,Sales,2210,UPI,Petpooja,08-2025,,,,Sales,3439,,Revenue,Income,0,,,,,,,,TRUE
27/08/2025,Sales,7569,Wallet,Petpooja,08-2025,,,,Sales,3440,,Revenue,Income,0,,,,,,,,TRUE
27/08/2025,Sales,2137,Online Sale,Petpooja,08-2025,,,,Sales,3441,,Revenue,Income,0,,,,,,,,TRUE
27/08/2025,Chamber Clean,1500,Bank_Cash,Chembar cliene,08-2025,Paid,,,Maintenance,3442,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
28/08/2025,Chicken,1290,Bank,Golden Chicken,08-2025,Paid,Bank,06/09/2025,Inventory,3443,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
28/08/2025,Dairy,740,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3444,,COGS - Dairy,Expense,0,,,,,,,,TRUE
28/08/2025,Kinners,10,Bank,Kinnars,08-2025,Paid,,,Maintance,3445,,OpEx - Misc,Expense,0,,,,,,,,TRUE
28/08/2025,Maintenance,325,Bank_Cash,Maintance,08-2025,Paid,,,Maintance,3446,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
28/08/2025,Advance,1000,Cash,Imraan,08-2025,Paid,,,Salary,3447,,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/08/2025,Sales,599,UPI,Petpooja,08-2025,,,,Sales,3448,,Revenue,Income,0,,,,,,,,TRUE
05/08/2025,Sales,11235,Wallet,Petpooja,08-2025,,,,Sales,3449,,Revenue,Income,0,,,,,,,,TRUE
05/08/2025,Sales,3035,Cash,Petpooja,08-2025,,,,Sales,3450,,Revenue,Income,0,,,,,,,,TRUE
05/08/2025,Sales,1099,Online Sale,petpooja,08-2025,,,,Sales,3451,,Revenue,Income,0,,,,,,,,TRUE
06/08/2025,Sales,6155,Wallet,petpooja,08-2025,,,,Sales,3452,,Revenue,Income,0,,,,,,,,TRUE
06/08/2025,Sales,380,UPI,petpooja,08-2025,,,,Sales,3453,,Revenue,Income,0,,,,,,,,TRUE
06/08/2025,Sales,430,Card,petpooja,08-2025,,,,Sales,3454,,Revenue,Income,0,,,,,,,,TRUE
06/08/2025,Sales,1894,Online Sale,Petpooja,08-2025,,,,Sales,3455,,Revenue,Income,0,,,,,,,,TRUE
06/08/2025,Sales,1825,Cash,Petpooja,08-2025,,,,Sales,3456,,Revenue,Income,0,,,,,,,,TRUE
07/08/2025,Sales,13908,Wallet,Petpooja,08-2025,,,,Sales,3457,,Revenue,Income,0,,,,,,,,TRUE
07/08/2025,Sales,4147,Cash,Petpooja,08-2025,,,,Sales,3458,,Revenue,Income,0,,,,,,,,TRUE
07/08/2025,Sales,1040,UPI,Petpooja,08-2025,,,,Sales,3459,,Revenue,Income,0,,,,,,,,TRUE
07/08/2025,Sales,325,Card,Petpooja,08-2025,,,,Sales,3460,,Revenue,Income,0,,,,,,,,TRUE
07/08/2025,Sales,3267,Online Sale,Petpooja,08-2025,,,,Sales,3461,,Revenue,Income,0,,,,,,,,TRUE
28/08/2025,Sales,2390,Cash,Petpooja,08-2025,,,,Sales,3462,,Revenue,Income,0,,,,,,,,TRUE
28/08/2025,Sales,5360,Wallet,Petpooja,08-2025,,,,Sales,3463,,Revenue,Income,0,,,,,,,,TRUE
28/08/2025,Sales,1305,Online Sale,Petpooja,08-2025,,,,Sales,3464,,Revenue,Income,0,,,,,,,,TRUE
13/08/2025,Sales,1310,Cash,Petpooja,08-2025,,,,Sales,3465,,Revenue,Income,0,,,,,,,,TRUE
13/08/2025,Sales,8060,Wallet,Petpooja,08-2025,,,,Sales,3466,,Revenue,Income,0,,,,,,,,TRUE
13/08/2025,Sales,320,Card,Petpooja,08-2025,,,,Sales,3467,,Revenue,Income,0,,,,,,,,TRUE
13/08/2025,Sales,1055,Online Sale,Petpooja,08-2025,,,,Sales,3468,,Revenue,Income,0,,,,,,,,TRUE
28/08/2025,Tea,30,Bank_Cash,Staff Tea,08-2025,Paid,Shakil,28/08/2025,Staff Expenses,3469,,OpEx - Labor,Expense,0,,,,,,,,TRUE
29/08/2025,Charcoal,1800,Bank,gyaneswari,08-2025,Unpaid,,28/08/2025,Inventory,3470,,COGS - Fuel,Expense,0,,,,,,,,TRUE
22/08/2025,Restaurant New Inventory,450,Bank,Handi ,08-2025,Paid,Shakil,22/08/2025,New Inventory,3471,,OpEx - CapEx,Expense,0,,,,,,,,TRUE
29/08/2025,Dairy,665,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3472,,COGS - Dairy,Expense,0,,,,,,,,TRUE
29/08/2025,Vegetables,336,Bank,Vegetable,08-2025,Unpaid,,,Inventory,3473,,COGS - Veg,Expense,0,,,,,,,,TRUE
29/08/2025,Chicken,2691,Bank,Golden Chicken,08-2025,Paid,Bank,06/09/2025,Inventory,3474,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
29/08/2025,Kinners,10,Cash,Kinnars,08-2025,Paid,,,Maintance,3475,,OpEx - Misc,Expense,0,,,,,,,,TRUE
29/08/2025,Disposable,11000,Bank,Anand disposal,08-2025,Unpaid,,,Inventory,3476,,COGS - Packaging,Expense,0,,,,,,,,TRUE
29/08/2025,Maintenance,160,Bank_Cash,Hardwere,08-2025,Paid,,,Maintance,3477,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
04/08/2025,Hotel Commision,1500,Bank,Shivsai,08-2025,Paid,Bank,04/08/2025,Fixed Maintance,3478,,OpEx - Admin,Expense,0,,,,,,,,TRUE
28/08/2025,Cash Shortage,9326,Bank_Cash,Nasim Bhai,08-2025,Paid,Shakil,,Shortage,3479,,OpEx - Misc,Expense,0,,,,,,,,TRUE
29/08/2025,Vegetables,600,Bank_Cash,Onion,08-2025,Paid,Shakil,29/08/2025,Inventory,3480,,COGS - Veg,Expense,0,,,,,,,,TRUE
29/08/2025,Sales,1935,Cash,Petpooja,08-2025,,,,Sales,3481,,Revenue,Income,0,,,,,,,,TRUE
29/08/2025,Sales,860,UPI,Petpooja,08-2025,,,,Sales,3482,,Revenue,Income,0,,,,,,,,TRUE
29/08/2025,Sales,13815,Wallet,Petpooja,08-2025,,,,Sales,3483,,Revenue,Income,0,,,,,,,,TRUE
29/08/2025,Sales,1040,Zomato Pay,Petpooja,08-2025,,,,Sales,3484,,Revenue,Income,0,,,,,,,,TRUE
29/08/2025,Sales,993,Online Sale,Petpooja,08-2025,,,,Sales,3485,,Revenue,Income,0,,,,,,,,TRUE
30/08/2025,Chicken,2566,Bank,Golden Chicken,08-2025,Paid,,,Inventory,3486,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
30/08/2025,Beverages,1170,Bank_Cash,Softdrink,08-2025,Paid,Shakil,30/08/2025,Grocery,3487,,COGS - Grocery,Expense,0,,,,,,,,TRUE
30/08/2025,Vegetables,20,Cash,Mint,08-2025,Paid,Shakil,,Inventory,3488,,COGS - Veg,Expense,0,,,,,,,,TRUE
30/08/2025,Vegetables,200,Bank_Cash,Tomatto,08-2025,Paid,Shakil,,Inventory,3489,,COGS - Veg,Expense,0,,,,,,,,TRUE
30/08/2025,Kinners,20,Cash,Kinnars,08-2025,Paid,Naseem,,Maintance,3490,,OpEx - Misc,Expense,0,,,,,,,,TRUE
30/08/2025,Bakery,520,Bank_Cash,Pitabread,08-2025,Paid,Naseem,,Grocery,3491,,COGS - Grocery,Expense,0,,,,,,,,TRUE
30/08/2025,Petrol,300,Bank_Cash,Petrol ,08-2025,Paid,Shakil,,Bike Maintance,3492,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
30/08/2025,Sales,1470,Cash,Petpooja,08-2025,,,,Sales,3493,,Revenue,Income,0,,,,,,,,TRUE
30/08/2025,Sales,735,Card,Petpooja,08-2025,,,,Sales,3494,,Revenue,Income,0,,,,,,,,TRUE
30/08/2025,Sales,930,UPI,Petpooja,08-2025,,,,Sales,3495,,Revenue,Income,0,,,,,,,,TRUE
30/08/2025,Sales,13068,Wallet,Petpooja,08-2025,,,,Sales,3496,,Revenue,Income,0,,,,,,,,TRUE
30/08/2025,Dairy,874,Bank_Cash,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3497,,COGS - Dairy,Expense,0,,,,,,,,TRUE
30/08/2025,Vegetables,407,Bank_Cash,Bhaironath,08-2025,Unpaid,,,Inventory,3498,,COGS - Veg,Expense,0,,,,,,,,TRUE
30/08/2025,Maintenance,80,Bank_Cash,brooms,08-2025,Paid,,,Maintance,3499,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
30/08/2025,Tea,30,Bank_Cash,tea,08-2025,Paid,,,Staff Expenses,3500,,OpEx - Labor,Expense,0,,,,,,,,TRUE
31/08/2025,Dairy,854,Bank,Adarsh Dairy,08-2025,Unpaid,,,Inventory,3501,,COGS - Dairy,Expense,0,,,,,,,,TRUE
31/08/2025,Kinners,15,Cash,Kinnars,08-2025,Paid,,,Maintance,3502,,OpEx - Misc,Expense,0,,,,,,,,TRUE
31/08/2025,Grocery,100,Bank_Cash,News papaer,08-2025,Paid,,,Inventory,3503,,COGS - Grocery,Expense,0,,,,,,,,TRUE
31/08/2025,Mutton,1560,Bank_Cash,A1Mutton,08-2025,Paid,,,Inventory,3504,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
31/08/2025,Dairy,680,Bank_Cash,Soya chap and paratha,08-2025,Paid,,,Inventory,3505,,COGS - Dairy,Expense,0,,,,,,,,TRUE
31/08/2025,Egg,513,Cash,Mulani,08-2025,Paid,,31/08/2025,Grocery,3506,,COGS - Grocery,Expense,0,,,,,,,,TRUE
31/08/2025,Electricity,19290,Bank,Lightbill,08-2025,Unpaid,,,Fixed Maintance,3507,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
31/08/2025,Mutton,150,Bank_Cash,muttun charbi,08-2025,Paid,,,Inventory,3508,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
31/08/2025,Bakery,140,Cash,Pitabread,08-2025,Paid,,,Grocery,3509,,COGS - Grocery,Expense,0,,,,,,,,TRUE
31/08/2025,Grocery,10,Cash,Biscuits,08-2025,Paid,,,Inventory,3510,,COGS - Grocery,Expense,0,,,,,,,,TRUE
31/08/2025,Grocery,294,Bank,Balaji,08-2025,Paid,Bank,17/09/2025,Inventory,3511,,COGS - Grocery,Expense,0,,,,,,,,TRUE
31/08/2025,Dairy,60,Bank_Cash,Milk,08-2025,Paid,,,Inventory,3512,,COGS - Dairy,Expense,0,,,,,,,,TRUE
31/08/2025,Advance,1000,Bank,Ibrar Advance,08-2025,Paid,,31/08/2025,Salary,3513,,OpEx - Labor,Expense,0,,,,,,,,TRUE
31/08/2025,Sales,520,Cash,Petpooja,08-2025,,,,Sales,3514,,Revenue,Income,0,,,,,,,,TRUE
31/08/2025,Sales,1014,Card,Petpooja,08-2025,,,,Sales,3515,,Revenue,Income,0,,,,,,,,TRUE
31/08/2025,Sales,910,Due,Petpooja,08-2025,,,,Sales,3516,,Revenue,Income,0,,,,,,,,TRUE
31/08/2025,Sales,550,UPI,Petpooja,08-2025,,,,Sales,3517,,Revenue,Income,0,,,,,,,,TRUE
31/08/2025,Sales,10222,Wallet,Petpooja,08-2025,,,,Sales,3518,,Revenue,Income,0,,,,,,,,TRUE
31/08/2025,Sales,2937,Online Sale,Petpooja,08-2025,,,,Sales,3519,,Revenue,Income,0,,,,,,,,TRUE
01/09/2025,Charcoal,1800,Bank,gyaneswari,09-2025,,,,Inventory,3520,,COGS - Fuel,Expense,0,,,,,,,,TRUE
01/09/2025,Dairy,814,Bank,Adarsh Dairy,09-2025,Unpaid,,,Inventory,3521,,COGS - Dairy,Expense,0,,,,,,,,TRUE
01/09/2025,Kinners,20,Cash,Kinnars,09-2025,Paid,,,Maintance,3522,,OpEx - Misc,Expense,0,,,,,,,,TRUE
01/09/2025,Tea,20,Bank_Cash,tea,09-2025,Paid,,,Staff Expenses,3523,,OpEx - Labor,Expense,0,,,,,,,,TRUE
01/09/2025,Sales,2400,Cash,Petpooja,09-2025,,,,Sales,3524,,Revenue,Income,0,,,,,,,,TRUE
01/09/2025,Sales,12393,Wallet,Petpooja,09-2025,,,,Sales,3525,,Revenue,Income,0,,,,,,,,TRUE
01/09/2025,Sales,421,Online Sale,Petpooja,09-2025,,,,Sales,3526,,Revenue,Income,0,,,,,,,,TRUE
01/09/2025,Vegetables,25,Cash,Mint,09-2025,Paid,,,Inventory,3527,,COGS - Veg,Expense,0,,,,,,,,TRUE
02/09/2025,Chicken,2472,Bank,Golden Chicken,09-2025,Paid,,,Inventory,3528,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
